id,name,site,pointLat,pointLng,price,house_type
2420038020675660,会展湾南岸,宝安区福永,22.69039,113.784362,45000元/平,写字楼
2420044514896685,益田益科大厦,坪山区坪山,22.709479,114.371702,25000元/平,写字楼
2420044769689797,阳基九方广场,宝安区西乡,22.589537,113.876573,45000元/平,商业类
2414415428070892,恒大天璟,南山区南山中心,22.516773,113.93138,98000元/平,底商
2420044785571425,华强湾荟,宝安区福永,22.706226,113.821483,70000元/平,底商
2420044795009944,璟悦轩小巨蛋,光明区公明,22.77869,113.912406,43000元/平,商业类
2420030739853436,华润城润府三期,南山区科技园,22.553117,113.961148,250000元/平,底商
2414463509237244,前海金融中心,南山区前海,22.53985,113.900723,130000元/平,商业类
2420045063471415,龙华金茂府,龙华区上塘,22.645802,114.020228,110000元/平,住宅
2420030719891467,勤诚达正大城,光明区公明,22.727686,113.921253,42000元/平,商业类
2411063592784,岗厦天元花园,福田区福田中心,22.544289,114.071747,150000元/平,商业类
2420045467240760,满京华云曦花园,大鹏新区大鹏半岛,22.606049,114.472958,29000元/平,住宅
2420045867809327,贝悦汇大厦,罗湖区翠竹,22.578588,114.134708,54000元/平,商业类
2420045970559228,中通永安大厦,盐田区盐田港,22.597628,114.253695,35000元/平,商业类
24000000001287,紫元元大厦,福田区皇岗,22.534006,114.07727,90000元/平,商业类
24000000001488,中海慧智大厦,罗湖区清水河,22.587408,114.11476,33000元/平,商业
24000000001286,东关珺府,坪山区坪山,22.68574,114.361885,39600元/平,住宅
2420032090936918,万科星城,宝安区沙井,22.722371,113.840497,32000元/平,写字楼
2420044908262798,创新智慧港,宝安区桃源居,22.718428,113.861436,32000元/平,商业类
2420021483428629,世茂前海中心,南山区前海,22.509059,113.897347,价格待定,商业
24000000001012,京基御景时代大厦,龙岗区大运新城,22.712501828772,114.2239254186,29000元/平,写字楼
2420026763142829,京基御景中央,龙岗区大运新城,22.711862,114.214455,58000元/平,商业
2420044795009944,建发璟悦轩,光明区公明,22.77869,113.912406,80000元/平,底商
24000000002064,岁宝国展中心,福田区八卦岭,22.568941193523,114.10091338267,价格待定,住宅
2420031367130753,唐商大厦,宝安区沙井,22.718052,113.841081,33000元/平,商业
2420048637482690,东方凤雅名苑,罗湖区莲塘,22.571756,114.188864,90000元/平,住宅
2420048844159962,会展湾水岸,宝安区福永,22.694459,113.784137,53000元/平,商业类
2420049091621506,盛迪嘉海湾里大厦,盐田区沙头角,22.55974,114.237548,46000元/平,商业类
24000000002431,玺悦台,坪山区坪山,22.732077614053,114.36694217458,35000元/平,住宅
2420049469206472,富通九曜公馆,福田区车公庙,22.536027,114.05126,107000元/平,住宅
2420049516390715,泰禾深圳院子,宝安区曦城,22.606865,113.901482,价格待定,住宅
2420049516390715,泰禾深圳院子,宝安区曦城,22.606865,113.901482,价格待定,别墅
2411064138150,宝能公馆,福田区竹子林,22.545357,114.019804,105000元/平,商业类
2420028210734492,天玑公馆,龙华区龙华中心,22.681182600807,114.04642596876,53000元/平,底商
2420049990388420,通达汇轩,龙华区龙华中心,22.677962,114.035892,18000元/平,商业
2420050040719857,碧桂园翠湖大厦,罗湖区翠竹,22.571542,114.130431,68000元/平,商业类
2420050040719857,碧桂园翠湖国际,罗湖区翠竹,22.571542,114.130431,价格待定,写字楼
2420050047084063,盛合天宸家园,宝安区西乡,22.61634,113.857265,67300元/平,住宅
2420050171791884,中房·翰林门,盐田区沙头角,22.558266,114.237941,53000元/平,商业类
24000000001963,皇庭世茂裕玺,福田区梅林,22.56895266621,114.04778379863,86000元/平,商业类
2420050879699452,锦顺名居,龙华区观澜,22.694923,114.009391,53800元/平,住宅
2420050879698006,花样年•好时光,坪山区坪山,22.693763,114.343539,37000元/平,住宅
2411048454693,云境尚邸,罗湖区万象城,22.546113037905,114.12125307746,62000元/平,住宅
2420051251030991,仁恒芯梦公园,宝安区沙井,22.722762,113.855202,38300元/平,商业类
2420043843712642,恒明ONE,龙岗区龙岗中心城,22.736133,114.232879,价格待定,写字楼
5320027971610891,金地天润自在城,大亚湾西区新寮,22.764454,114.460723,12000元/平,住宅
64000000002897,万科四季花城,五桂山长命水,22.441831483614,113.39494399434,11500元/平,住宅
63000000011149,华发琴澳新城四季峰景六期,香洲区湾仔,22.184315269025,113.52837587536,32000元/平,住宅
64000000017412,雅居乐·湾际壹号,南朗镇南朗镇,22.526785953511,113.61533169286,17000元/平,住宅
53000000016614,曦江润府,惠城东江新城,23.069113,114.471359,16500元/平,住宅
53000000006078,逸基乐天阁,惠阳白云新城,22.776269113026,114.43226766261,10500元/平,住宅
63000000009782,金湾宝龙城二期,金湾区航空新城,22.120830447078,113.35361381933,16500元/平,住宅
5320045512307908,东方铂悦府,惠阳新行政区,22.816795,114.455689,10000元/平,住宅
64000000016181,招商臻湾府,南朗镇南朗镇,22.559932167854,113.60059328645,21000元/平,住宅
53000000024116,星河冠誉府,仲恺高新技术产业开发区仲恺,23.040305990568,114.37675670051,11500元/平,住宅
63000000029411,正方深悦湾,高新区唐家湾镇,22.405842354006,113.55972236093,25000元/平,住宅
5320021157208985,泰丰牧马湖,大亚湾万达,22.754638,114.495342,14000元/平,住宅
6420020999893198,中澳春城,坦洲镇坦洲镇,22.251539,113.491977,15800元/平,住宅
63000000006552,华发又一城七期,斗门区井岸镇,22.159836176559,113.31131032437,13500元/平,住宅
64000000015969,中山宝龙城,东区濠头,22.561312675739,113.41994753355,16000元/平,住宅
63000000011762,复地星愉湾二期,斗门区白藤头,22.159526449145,113.34910183862,16500元/平,住宅
2420051608630028,中泰印邸,南山区南山中心,22.519504,113.92552,104000元/平,住宅
2420051606642522,信义君御山居,龙岗区坂田,22.643241,114.081485,价格待定,住宅
2420051651740612,新世界·松风明月,宝安区松岗,22.77492,113.832672,价格待定,住宅
2420051606642671,京基水贝城市广场,罗湖区翠竹,22.575650685485,114.13070916803,87000元/平,住宅
2420030684275412,金地凯旋广场,龙岗区龙岗中心城,22.718954,114.258572,价格待定,写字楼
2420022082353118,明发悦庭,光明区公明,22.732093,113.899652,28000元/平,商业类
2414104021731336,富基置地大厦,龙岗区龙岗双龙,22.730499,114.27881,40000元/平,住宅
2414104021731336,富基置地大厦,龙岗区龙岗双龙,22.730499,114.27881,30000元/平,商业类
2420045845850315,中粮云景广场,光明区公明,22.783448720494,113.89452246987,22500元/平,写字楼
2420052513703271,卓越蔚蓝铂樾府,大鹏新区大鹏半岛,22.633424,114.440931,33000元/平,住宅
2420052513703270,嘉信云峰公馆,宝安区石岩,22.693284,113.949335,40500元/平,商业类
2420052532578715,岁宝壹品,福田区八卦岭,22.568965,114.100273,89800元/平,商业
2420037552970891,仁恒梦公园·星街,龙岗区龙岗中心城,22.737671,114.231331,58000元/平,商业
2420043344476940,今日香沙御景园,龙岗区坪地,22.759469773633,114.29535093047,27000元/平,商业类
2420052532578715,岁宝壹品苑,福田区八卦岭,22.568965,114.100273,89800元/平,商业类
24000000003090,红星创智广场,光明区公明,22.733593705345,113.92916451415,29000元/平,商业类
24000000003190,万科珑城原点,龙岗区龙岗中心城,22.721463321194,114.25270237957,35000元/平,商业类
2420053015116622,万科启城家园,龙华区观澜,22.715272,114.047762,57000元/平,住宅
2420053015116615,中晟会港湾,宝安区福永,22.692382,113.817499,42000元/平,商业类
24000000003302,怀德国际广场,宝安区福永,22.671194023595,113.8339314874,48000元/平,商业类
2420053389457577,创信时代大厦,龙岗区坂田,22.660679,114.073576,价格待定,商业类
2420030719934757,融悦大厦,龙岗区平湖,22.706046,114.114389,32000元/平,商业类
2420053438740477,宝德云谷大厦,龙岗区大运新城,22.704639,114.210835,30000元/平,商业类
2420053521578935,前海鸿荣源中心,南山区前海,22.535314,113.903134,价格待定,商业类
24000000001964,龙光玖悦台,龙华区红山,22.633322854631,114.02485009353,110000元/平,底商
2420037552970891,仁恒梦公园,龙岗区龙岗中心城,22.737671,114.231331,58000元/平,底商
24000000000747,京基御景中央二期,龙岗区大运新城,22.712632729122,114.21512330833,80000元/平,底商
2420031753948318,康利城,龙岗区平湖,22.665026,114.135949,价格待定,商业类
2420053763802512,帝豪金融大厦,罗湖区笋岗,22.563051,114.115187,价格待定,商业类
2420053763802511,碧桂园心海天誉,盐田区梅沙,22.607653,114.314467,价格待定,住宅
2420050879698532,中海汇德理花园百悦汇,龙华区上塘,22.643687,114.018292,120000元/平,底商
2420053828823935,盛璟润府,龙华区龙华中心,22.669759,114.045243,69500元/平,住宅
24000000003301,特区建发乐府广场,光明区公明,22.754338315898,113.93824630879,39500元/平,商业类
24000000002265,招商东岸城央公寓,大鹏新区大鹏半岛,22.639009905599,114.42774613913,价格待定,商业类
24000000003558,诺德阅山海,大鹏新区大鹏半岛,22.617640931306,114.38180343872,55000元/平,住宅
24000000003458,加福华尔登府邸,福田区皇岗,22.523366304984,114.07270039098,95500元/平,住宅
24000000003659,佳兆业云峰汇花园,光明区公明,22.771252529071,113.94714416942,51000元/平,住宅
24000000001012,京基御景时代大厦,龙岗区大运新城,22.712501828772,114.2239254186,45000元/平,底商
24000000003658,宏发万悦山,光明区公明,22.760767030165,113.94539218987,价格待定,商业
2420054075235332,深国际万科和颂轩,龙华区梅林关,22.608517,114.054267,价格待定,写字楼
2420050879698973,莱蒙水榭云上家园,龙华区红山,22.636974,114.018921,59000元/平,商业类
2420049469204764,卓越荣津瀚海湾,盐田区沙头角,22.554925,114.239074,53000元/平,商业类
2420054324892326,大中华环球金融中心,罗湖区罗湖口岸,22.540426,114.126001,44000元/平,商业类
2420054324892326,大中华环球金融中心,罗湖区罗湖口岸,22.540426,114.126001,79000元/平,写字楼
2420054455964910,山水华庭,龙华区观澜,22.716099,114.106862,47000元/平,住宅
2420054483229490,鹏瑞尚府,盐田区沙头角,22.560193,114.231011,57500元/平,住宅
24000000004034,中洲坊创意中心,罗湖区笋岗,22.577592492563,114.12116376854,67000元/平,商业类
24000000003190,万科珑城原点,龙岗区龙岗中心城,22.721463321194,114.25270237957,80000元/平,底商
2420054782118708,盛荟城,龙华区龙华中心,22.680946,114.019088,55400元/平,住宅
2420054782118708,英泰工业中心旧改,龙华区龙华中心,22.680946,114.019088,价格待定,商业类
2420054782118708,英泰工业中心旧改,龙华区龙华中心,22.680946,114.019088,价格待定,写字楼
2420054782118708,英泰工业中心旧改,龙华区龙华中心,22.680946,114.019088,价格待定,商业
24000000004274,龙湖上城大厦,光明区公明,22.730548751742,113.90705500854,价格待定,商业类
2420054802039149,合景同创·臻林天汇,南山区南头,22.553464,113.928842,82000元/平,商业类
2420054075235332,深国际万科和颂轩,龙华区梅林关,22.608517,114.054267,56000元/平,商业类
2420054950943528,兆鑫汇金广场,罗湖区春风路,22.548733,114.122533,65000元/平,商业类
2420055107185979,湾景时代公馆,宝安区桃源居,22.73617,113.86303,41000元/平,商业类
2420039278294656,深圳·国际影视文化城,坪山区坪山,22.678911,114.312859,价格待定,商业
2420049491220700,笋岗中心润弘大厦,罗湖区笋岗,22.568442,114.116953,价格待定,写字楼
247011990253505,大悦城天玺公馆,宝安区新安,22.572424,113.905139,62000元/平,商业类
2420031317731377,中国华润大厦,南山区深圳湾,22.520507,113.953167,价格待定,写字楼
2420041758479296,太子湾豫玺,南山区蛇口,22.479252,113.916339,价格待定,写字楼
2414147123949771,侨城坊树屋Treehouse,南山区华侨城,22.558061,113.986747,价格待定,商业类
2414415428070892,深圳双子湾,南山区南山中心,22.516773,113.93138,价格待定,商业类
24000000004160,招商前海·领尚公馆,南山区前海,22.510028260063,113.89458675001,价格待定,商业类
2420043344476735,晗山悦海城,南山区蛇口,22.506322,113.928396,100000元/平,商业类
24000000002630,中电长城大厦,南山区科技园,22.548638852985,113.95339206047,价格待定,写字楼
2420055282348048,朗峻广场,宝安区西乡,22.588755,113.877875,38000元/平,商业类
24000000004404,广源大厦,龙岗区平湖,22.676885675518,114.12928743512,35000元/平,商业类
2420025908913963,宏发商业广场,罗湖区布心,22.586781,114.14436,价格待定,写字楼
24000000004273,君成世界湾,宝安区桃源居,22.689377077329,113.84969240769,43000元/平,商业类
24000000004402,会展湾东城,宝安区沙井,22.712121544826,113.78892689668,53000元/平,商业类
24000000004725,海谷科技大厦,宝安区石岩,22.674036124265,113.93234278014,41000元/平,商业类
24000000004725,海谷科技大厦,宝安区石岩,22.674036124265,113.93234278014,32000元/平,写字楼
24000000004621,中信城开红树湾,福田区福田保税区,22.516213825178,114.05010484978,99000元/平,住宅
247417550614963,深房传麒尚林,龙岗区龙岗双龙,22.752172924772,114.28180635139,价格待定,商业类
2420052484380664,兆邦基·端慧苑,光明区公明,22.768123,113.911836,35000元/平,商业类
2420055486820639,山海四季城Ⅱ华府,盐田区盐田港,22.596828,114.260761,57000元/平,住宅
2420051651740617,珑湾时代公寓,宝安区沙井,22.724557,113.805943,44000元/平,商业类
2420030729366540,钧濠·MIX Park,龙岗区布吉街,22.597301,114.114942,43000元/平,商业类
24000000004892,吉祥居,龙岗区龙岗中心城,22.718538217222,114.25570717859,价格待定,住宅
24000000005020,兆邦基IBO,罗湖区布心,22.58666,114.144133,59000元/平,商业类
2420049183961598,蓝湾海岸,宝安区碧海,22.563373815233,113.87435147402,64000元/平,商业类
24000000006509,大集汇创新产业中心,宝安区沙井,22.749783571025,113.82053567765,35000元/平,商业类
2414166779005807,星河荣御花苑,宝安区沙井,22.726967,113.813341,价格待定,商业
2420039478348034,华侨城北站壹号,龙华区红山,22.622771,114.036147,68000元/平,商业类
24000000006928,鹏广达时代广场,盐田区盐田港,22.597439800034,114.26094636219,60000元/平,住宅
2412180617441379,深业沙河U中心,宝安区曦城,22.631539,113.870717,价格待定,商业类
2414142616908014,中粮云景国际,光明区公明,22.783003,113.894377,价格待定,商业类
24000000007662,旭生融和中心,宝安区西乡,22.584515098521,113.86968583537,52000元/平,商业类
24000000003657,万科光年四季,光明区公明,22.772706388654,113.94265651005,42000元/平,商业类
24000000003657,万科光年四季,光明区公明,22.772706388654,113.94265651005,价格待定,写字楼
2420053575056939,汇智时代广场,宝安区松岗,22.770085,113.866878,36000元/平,商业类
24000000010237,名德·时代方舟,宝安区,22.781635073642,113.86438662459,28000元/平,商业类
24000000010237,名德·时代方舟,宝安区,22.781635073642,113.86438662459,28000元/平,写字楼
2420053015116622,万科启城,龙华区观澜,22.715272,114.047762,70000元/平,底商
2420049491220700,笋岗中心·万象华府,罗湖区笋岗,22.568442,114.116953,55000元/平,商业类
24000000004273,君成世界湾,宝安区桃源居,22.689377077329,113.84969240769,50000元/平,写字楼
24000000011419,会展湾云岸广场,宝安区福永,22.692384943043,113.78236140945,47000元/平,写字楼
2411100442911,合泰御景翠峰,盐田区沙头角,22.560303,114.226879,52000元/平,商业类
24000000013353,颐璟名庭,龙岗区龙岗双龙,22.760795806464,114.28073924593,43000元/平,住宅
24000000013554,翠园华府,罗湖区布心,22.581407562846,114.1367548388,81000元/平,住宅
24000000004134,和城里,坪山区坪山,22.707448,114.346198,42000元/平,住宅
24000000013655,万科大都会,宝安区新安,22.57610946019,113.9088163286,93400元/平,住宅
2414151161229918,合正观澜汇·云轩,龙华区观澜,22.705423400049,114.04726199385,42000元/平,商业类
24000000013654,鹏瑞·颐璟府,龙华区观澜,22.687741004549,114.07811902771,55000元/平,住宅
246968135396486,和昌拾里花都,龙岗区龙岗中心城,22.726647,114.267665,32000元/平,商业类
24000000014058,御景荟都,龙岗区龙岗宝荷,22.695258671698,114.28331290809,18800元/平,商业类
24000000014058,恒大悦玺大厦,龙岗区龙岗宝荷,22.695258671698,114.28331290809,价格待定,写字楼
24000000013653,仁恒深之源,罗湖区螺岭,22.552935172961,114.138177133,96700元/平,写字楼
24000000013553,怡瑞达云秀府,坪山区坪山,22.738757530984,114.37792527627,34700元/平,住宅
24000000013652,合正方洲,龙岗区龙岗中心城,22.714407363179,114.25682818792,49825元/平,住宅
24000000014057,龙光玖誉雅筑,坪山区坪山,22.680422486186,114.34757775908,34000元/平,住宅
24000000014057,龙光玖誉雅筑,坪山区坪山,22.680422486186,114.34757775908,价格待定,商业类
24000000013651,东海富汇豪庭,罗湖区莲塘,22.572829967358,114.18051650574,72000元/平,住宅
24000000013655,万科大都会,宝安区新安,22.57610946019,113.9088163286,68000元/平,商业类
24000000011419,会展湾云岸广场,宝安区福永,22.692384943043,113.78236140945,50000元/平,商业类
24000000015985,独树阳光里,罗湖区布心,22.583233869386,114.12747554229,79000元/平,住宅
24000000017100,立润富达广场,南山区南头,22.553680305389,113.93593792031,72000元/平,商业类
24000000018230,新城燕澜和鸣花园,坪山区坪山,22.703812524241,114.38662003111,34800元/平,住宅
24000000018632,华强城乐芙公馆,宝安区福永,22.703862784634,113.82242847331,46000元/平,商业类
24000000019044,恒壹壹品,龙华区坂田,22.626030830611,114.0584965471,71000元/平,住宅
24000000019144,仁恒梦公园二期,龙岗区龙岗中心城,22.735588247405,114.23145219407,30000元/平,商业类
24000000000413,前海瑞玺,南山区前海,22.520283957871,113.91341190573,100000元/平,商业类
24000000019260,富士君荟,宝安区西乡,22.606766252679,113.85264324996,56000元/平,商业类
24000000019040,弘基朗寓,南山区大学城,22.597416642067,114.00716986181,73000元/平,商业类
24000000019039,中海明德里,龙华区坂田,22.625636544841,114.05668906531,68000元/平,住宅
